word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
domande,False,?,?,0,1,0,0,-,-,-
dominanza,False,?,?,0,1,0,0,-,-,-
dominio,False,?,-,0,3,0,0,-,-,-
Doors,False,?,?,0,0,0,1,-,-,-
doposcuola,False,?,?,0,1,0,0,-,-,-
doppiaggio,False,?,?,0,3,0,0,-,-,-
dormita,False,?,?,0,1,0,0,-,-,-
Dorset,False,?,?,0,0,0,2,-,-,-
draft,False,?,?,0,7,0,2,-,-,-
Dreadnough,False,?,?,0,0,0,2,-,-,-
dreadnought,False,?,?,403,0,0,38,-,-,-
Dreadnought,False,?,?,0,0,0,4,-,-,-
dreadnoughts,False,?,?,0,0,0,1,-,-,-
Dreamworks,False,?,?,0,1,0,0,-,-,-
drop,False,?,?,0,0,0,1,-,-,-
dub,False,?,?,0,1,0,0,-,-,-
duello,False,?,?,0,1,0,0,-,-,-
durante-post,False,?,?,44,1,0,1,-,-,-
e,False,?,?,107,0,1,0,-,-,-
E,False,?,?,0,1,0,0,-,-,-
eccellenza,False,?,?,0,1,0,0,-,-,-
Echelon,False,?,?,0,1,0,0,-,-,-
echo,False,?,?,0,0,0,1,-,-,-
eclampasia,False,?,?,0,1,0,0,-,-,-
eclamsia,False,?,?,0,1,0,0,-,-,-
Ecotec,False,?,?,0,0,0,2,-,-,-
edema,False,?,?,0,1,0,0,-,-,-
edit,False,?,?,0,1,0,0,-,-,-
editing,False,?,?,0,2,0,0,-,-,-
edizione,False,?,?,0,3,0,0,-,-,-
effetti,False,?,?,0,1,0,0,-,-,-
e-government,False,?,?,0,0,0,1,-,-,-
elaboratore,False,?,?,0,1,0,0,-,-,-
elaboratori,False,?,?,0,1,0,1,-,-,-
elaborazioni,False,?,?,0,1,0,0,-,-,-
election,False,?,?,0,1,0,0,-,-,-
electronic,False,?,?,0,1,0,0,-,-,-
elenco,False,?,?,0,1,0,0,-,-,-
elettorale,False,?,?,3571,0,25,1,-,-,-
elettorali,False,?,?,1699,0,9,1,-,-,-
elettoralistiche,False,?,?,0,0,1,0,-,-,-
elezione,False,?,?,0,2,2,0,-,-,-
ELF,False,?,?,0,2,0,0,-,-,-
eliminatoria,False,?,?,0,1,1,0,-,-,-
emancipazione,False,?,?,0,1,0,0,-,-,-
embione,False,?,?,0,2,0,0,-,-,-
emigrazione,False,?,?,0,1,0,0,-,-,-
eminence,False,?,?,0,2,0,0,-,-,-
eminences,False,?,?,0,1,0,0,-,-,-
empiting,False,?,?,0,0,0,1,-,-,-
emption,False,?,?,0,10,0,1,-,-,-
emptività,False,?,?,0,1,0,0,-,-,-
emrgenza,False,?,?,0,1,0,0,-,-,-
endema,False,?,?,0,1,0,0,-,-,-
Ennis,False,?,?,0,1,0,0,-,-,-
entrata,False,?,?,0,1,0,0,-,-,-
entusiasti,False,?,?,0,1,0,0,-,-,-
epidemia,False,?,?,0,0,0,1,-,-,-
equilibrio,False,?,-,0,1,0,0,-,-,-
equilibrium,False,?,?,0,1,0,0,-,-,-
era,False,?,?,0,0,1,0,-,-,-
eredità,False,?,?,0,1,0,0,-,-,-
eresia,False,?,?,0,0,0,2,-,-,-
erogazione,False,?,?,0,1,0,0,-,-,-
eroina,False,?,?,0,1,0,0,-,-,-
eruzione,False,?,?,0,3,0,0,-,-,-
escatologia,False,?,?,0,0,1,0,-,-,-
escursione,False,?,?,0,1,0,0,-,-,-
esecuzione,False,?,?,0,0,1,0,-,-,-
esibizione,False,?,?,0,1,0,0,-,-,-
esibizioni,False,?,?,0,1,0,0,-,-,-
esigito,False,?,?,0,1,0,0,-,-,-
esistente,False,?,?,3449,0,0,1,-,-,-
esistenti,False,?,?,3638,0,1,7,-,-,-
esistenzialista,False,?,?,0,0,2,1,-,-,-
esodo,False,?,?,0,3,0,0,-,-,-
esordi,False,?,?,0,0,1,0,-,-,-
esordio,False,?,?,0,4,0,0,-,-,-
espansione,False,?,?,0,1,0,0,-,-,-
esperienza,False,?,Qualification or Set of Circumstances,0,4,0,0,-,-,-
esperienze,False,?,?,0,1,1,0,-,-,-
esperimento,False,?,?,0,2,0,0,-,-,-
espianto,False,?,?,0,0,0,1,-,-,-
esplorazione,False,?,?,0,0,1,0,-,-,-
esplosione,False,?,?,0,1,0,0,-,-,-
esportazione,False,?,?,0,0,1,0,-,-,-
espressionista,False,?,?,0,0,2,0,-,-,-
espressionisti,False,?,?,0,1,0,1,-,-,-
espressività,False,?,?,0,5,0,3,-,-,-
espressivo,False,?,?,87,0,0,1,-,-,-
espulsione,False,?,?,0,1,0,0,-,-,-
essere,False,?,-,0,0,0,1,-,-,-
estro,False,?,?,0,0,0,1,-,-,-
eternità,False,?,?,0,3,0,0,-,-,-
euclidei,False,?,?,0,1,0,0,-,-,-
europei,False,?,?,0,0,1,0,-,-,-
europeo,False,?,?,52,0,0,1,-,-,-
Eurovision,False,?,?,0,0,0,1,-,-,-
evangelica,False,?,?,0,0,1,0,-,-,-
evoluzionismo,False,?,?,0,0,0,2,-,-,-
evoluzionista,False,?,?,0,0,0,1,-,-,-
exaust,False,?,?,0,2,0,0,-,-,-
exhaustion,False,?,?,0,1,0,0,-,-,-
existing,False,?,?,69,2,0,0,-,-,-
exposition,False,?,?,0,1,0,0,-,-,-
extraordinary,False,?,?,0,1,0,0,-,-,-
fabbrica,False,?,Place or function,0,1,0,0,-,-,-
fabbricati,False,?,?,72,0,1,0,-,-,-
fabbricato,False,?,?,48,2,1,0,-,-,-
fabbricazione,False,?,?,0,1,0,0,-,-,-
facciata,False,?,?,0,0,1,0,-,-,-
Factor,False,?,?,0,1,0,0,-,-,-
fader,False,?,?,57,0,0,1,-,-,-
fallimentari,False,?,?,64,0,1,0,-,-,-
fanā,False,?,?,0,0,0,1,-,-,-
farmaco,False,?,?,0,1,0,0,-,-,-
fascisti,False,?,Cultural or political movement,0,0,1,0,-,-,-
fatti,False,?,?,0,3,0,0,-,-,-
fattinbilità,False,?,?,0,1,0,0,-,-,-
fatto,False,?,?,0,1,0,0,-,-,-
fattura,False,?,?,0,1,0,0,-,-,-
fazione,False,?,?,0,1,0,0,-,-,-
febbre,False,?,?,0,2,0,0,-,-,-
fecondazione,False,?,?,0,2,0,0,-,-,-
federali,False,?,?,0,0,1,0,-,-,-
federalismo,False,?,?,0,1,1,0,-,-,-
federalista,False,?,?,0,1,0,0,-,-,-
Federazione,False,?,?,0,0,0,1,-,-,-
femminismo,False,?,Cultural or political movement,0,1,3,0,-,-,-
femminista,False,?,-,0,5,2,0,-,-,-
femministi,False,?,?,0,1,0,0,-,-,-
ferenza,False,?,?,0,2,0,0,-,-,-
ferenze,False,?,?,0,1,0,0,-,-,-
feriti,False,?,?,0,1,0,0,-,-,-
fermentazione,False,?,?,0,1,0,0,-,-,-
fermenti,False,?,?,0,1,0,0,-,-,-
fermento,False,?,?,0,2,0,0,-,-,-
ferragostano,False,?,?,0,0,1,0,-,-,-
ferragosto,False,?,?,0,3,1,0,-,-,-
fessurazione,False,?,?,0,1,0,0,-,-,-
festiva,False,?,?,96,0,1,0,-,-,-
Festival,False,?,?,0,0,1,0,-,-,-
festivalbar,False,?,?,0,1,0,0,-,-,-
festivaliero,False,?,?,0,3,0,0,-,-,-
festivi,False,?,?,322,0,1,0,-,-,-
festivo,False,?,?,139,0,1,0,-,-,-
fetch,False,?,?,0,1,0,0,-,-,-
fetching,False,?,?,0,1,0,0,-,-,-
feudale,False,?,?,0,0,0,1,-,-,-
feudali,False,?,?,0,0,0,1,-,-,-
fidanzamento,False,?,?,0,0,1,0,-,-,-
fiducia,False,?,?,0,2,1,0,-,-,-
figliolanza,False,?,?,0,1,0,0,-,-,-
figurazione,False,?,?,0,2,0,0,-,-,-
figurazioni,False,?,?,0,1,0,0,-,-,-
filettatura,False,?,?,0,1,0,0,-,-,-
film,False,?,Qualification or Set of Circumstances,0,6,0,0,-,-,-
filosofia,False,?,-,0,5,0,0,-,-,-
filter,False,?,?,0,1,0,0,-,-,-
filtering,False,?,?,0,1,0,0,-,-,-
finale,False,?,?,840,29,3,0,-,-,-
finali,False,?,?,117,14,0,0,-,-,-
finanziamenti,False,?,?,0,2,1,0,-,-,-
finanziaria,False,?,?,0,1,0,0,-,-,-
fine,False,?,?,0,2,0,0,-,-,-
fissazione,False,?,?,0,1,0,0,-,-,-
flamenco,False,?,?,0,1,0,0,-,-,-
flash,False,?,?,49,5,0,3,-,-,-
flight,False,?,?,0,1,0,1,-,-,-
fly,False,?,?,0,0,1,0,-,-,-
fobie,False,?,?,0,0,1,0,-,-,-
focalizzata,False,?,?,0,0,0,1,-,-,-
focus,False,?,?,0,1,0,0,-,-,-
Follow,False,?,?,0,1,0,0,-,-,-
fondatore,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
fondazione,False,?,?,0,2,0,0,-,-,-
forking,False,?,?,0,1,0,0,-,-,-
forma,False,?,?,0,3,0,0,-,-,-
format,False,?,?,0,1,0,0,-,-,-
formati,False,?,?,54,2,0,0,-,-,-
formattazione,False,?,?,0,1,0,0,-,-,-
formatting,False,?,?,0,1,0,0,-,-,-
formazionisti,False,?,?,0,1,0,0,-,-,-
forme,False,?,?,0,2,1,1,-,-,-
Formula,False,?,?,0,0,0,1,-,-,-
formulazione,False,?,?,0,2,0,0,-,-,-
forniti,False,?,?,0,0,0,1,-,-,-
forum,False,?,?,0,2,0,0,-,-,-
Fragil,False,?,?,0,1,0,0,-,-,-
franchista,False,?,?,0,1,0,0,-,-,-
frazionamento,False,?,?,0,0,1,0,-,-,-
freebies,False,?,?,0,1,0,0,-,-,-
fregatura,False,?,?,0,2,0,0,-,-,-
fritti,False,?,?,0,1,0,0,-,-,-
frittura,False,?,?,0,1,0,0,-,-,-
Frobenius,False,?,?,0,1,0,0,-,-,-
frontale,False,?,?,377,0,2,0,-,-,-
fuoco,False,?,?,0,2,0,0,-,-,-
fuoriorario,False,?,?,0,1,0,0,-,-,-
Gaelici,False,?,?,0,0,0,1,-,-,-
Gagarin,False,?,?,0,0,0,1,-,-,-
game,False,?,?,0,2,0,1,-,-,-
ganwa,False,?,?,0,0,0,1,-,-,-
gap,False,?,?,0,2,0,1,-,-,-
garanzia,False,?,?,0,1,0,0,-,-,-
gasolio,False,?,?,0,0,1,0,-,-,-
gaullismo,False,?,?,0,0,1,0,-,-,-
gaullista,False,?,?,0,0,1,0,-,-,-
gavage,False,?,?,0,1,0,0,-,-,-
gel,False,?,?,0,1,0,0,-,-,-
generazione,False,?,?,0,0,0,1,-,-,-
genitali,False,?,?,0,2,0,0,-,-,-
genitalità,False,?,?,0,1,0,0,-,-,-
genitori,False,?,Kinship,0,3,0,0,-,-,-
Geoff,False,?,?,0,1,0,0,-,-,-
germanico,False,?,?,0,0,0,1,-,-,-
gestione,False,?,Qualification or Set of Circumstances,0,3,0,0,-,-,-
getto,False,?,?,0,0,0,1,-,-,-
gibson,False,?,?,0,0,0,1,-,-,-
gio,False,?,?,0,1,0,0,-,-,-
gioco,False,?,Entity,0,2,0,0,-,-,-
giorgionesca,False,?,?,0,0,1,0,-,-,-
giotteschi,False,?,?,0,0,0,1,-,-,-
giro,False,?,?,0,5,0,0,-,-,-
girotondi,False,?,?,0,1,0,0,-,-,-
giubileo,False,?,?,0,3,0,0,-,-,-
giudicato,False,?,?,0,0,1,0,-,-,-
giudizialità,False,?,?,0,1,0,0,-,-,-
giunta,False,?,?,0,1,0,0,-,-,-
giuramento,False,?,?,0,0,1,0,-,-,-
giustificazione,False,?,?,0,1,0,0,-,-,-
glasnost,False,?,?,0,1,2,0,-,-,-
globalizzazione,False,?,?,0,5,0,0,-,-,-
gmg,False,?,?,0,1,0,0,-,-,-
gne,False,?,?,0,1,0,0,-,-,-
gold,False,?,?,0,1,0,0,-,-,-
golpe,False,?,?,0,2,4,0,-,-,-
governo,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
graduatoria,False,?,?,0,1,0,0,-,-,-
grafismo,False,?,?,0,2,1,0,-,-,-
grandeur,False,?,?,0,0,1,0,-,-,-
Gravity,False,?,?,0,0,0,1,-,-,-
greca,False,?,?,127,0,0,1,-,-,-
greci,False,?,?,0,0,0,1,-,-,-
greco,False,?,?,53,0,0,1,-,-,-
griglia,False,?,?,0,6,0,0,-,-,-
gringos,False,?,?,0,0,1,0,-,-,-
grunge,False,?,Cultural or political movement,0,3,0,0,-,-,-
guarigione,False,?,?,0,1,0,0,-,-,-
Guerre,False,?,?,0,1,0,0,-,-,-
HAART,False,?,?,0,2,0,0,-,-,-
Han,False,?,?,0,0,0,1,-,-,-
headliner,False,?,?,0,1,0,0,-,-,-
hibernazione,False,?,?,0,1,0,0,-,-,-
Himalaya,False,?,?,0,1,0,0,-,-,-
hippie,False,?,Cultural or political movement,0,0,3,0,-,-,-
hippies,False,?,Cultural or political movement,0,0,2,0,-,-,-
hippy,False,?,?,0,1,0,0,-,-,-
historia,False,?,?,0,1,0,0,-,-,-
history,False,?,?,0,2,0,0,-,-,-
hitleriana,False,?,?,0,0,1,0,-,-,-
Holocaust,False,?,?,0,1,0,0,-,-,-
home,False,?,?,0,7,0,0,-,-,-
homo,False,?,?,0,0,1,0,-,-,-
Homo,False,?,?,0,0,0,1,-,-,-
Huffman,False,?,?,0,1,0,0,-,-,-
ibernazione,False,?,?,0,1,0,0,-,-,-
icondizione,False,?,?,0,1,0,0,-,-,-
iconoclasti,False,?,?,0,0,0,1,-,-,-
icrizione,False,?,?,0,1,0,0,-,-,-
icrizioni,False,?,?,0,1,0,0,-,-,-
ictus,False,?,?,0,1,0,0,-,-,-
ignizione,False,?,?,0,1,0,0,-,-,-
II,False,?,?,0,0,0,1,-,-,-
Iliade,False,?,?,0,1,0,0,-,-,-
Illinoian,False,?,?,0,0,0,1,-,-,-
illuminismo,False,?,Cultural or political movement,0,1,0,2,-,-,-
illuministi,False,?,?,0,2,0,0,-,-,-
imatinib,False,?,?,0,0,0,1,-,-,-
imbalsamazione,False,?,?,0,1,0,0,-,-,-
imbolsito,False,?,?,0,0,1,0,-,-,-
immaginazione,False,?,?,0,1,0,0,-,-,-
immagine,False,?,?,0,2,0,0,-,-,-
immagini,False,?,?,0,2,0,0,-,-,-
immatricolazioni,False,?,?,0,2,1,0,-,-,-
immunizzazione,False,?,?,0,1,0,0,-,-,-
Imo,False,?,?,0,1,0,0,-,-,-
IMO,False,?,?,0,1,0,0,-,-,-
impacchettati,False,?,?,0,0,0,1,-,-,-
impatto,False,?,?,0,3,0,0,-,-,-
impegnativa,False,?,?,0,1,0,0,-,-,-
impegno,False,?,-,0,5,0,0,-,-,-
imperiale,False,?,?,94,0,0,1,-,-,-
Imperiale,False,?,?,0,0,0,1,-,-,-
impero,False,?,Qualification or Set of Circumstances,0,0,0,1,-,-,-
impiantatori,False,?,?,0,0,1,0,-,-,-
impiantatoria,False,?,?,0,1,0,0,-,-,-
impianti,False,?,?,0,1,0,0,-,-,-
Impianto,False,?,?,0,1,0,0,-,-,-
impiego,False,?,?,0,3,0,0,-,-,-
implantation,False,?,?,0,1,0,0,-,-,-
implementazione,False,?,?,0,3,0,0,-,-,-
implicazioni,False,?,?,0,1,0,0,-,-,-
importazione,False,?,?,0,1,0,0,-,-,-
imposta,False,?,?,0,1,0,0,-,-,-
impresa,False,?,Qualification or Set of Circumstances,0,4,0,0,-,-,-
impressionismo,False,?,Cultural or political movement,0,1,2,0,-,-,-
impressionista,False,?,Cultural or political movement,0,0,1,0,-,-,-
impressionisti,False,?,Cultural or political movement,0,1,0,0,-,-,-
imputazione,False,?,?,0,4,0,0,-,-,-
in,False,?,?,0,0,1,0,-,-,-
Incaico,False,?,?,0,0,0,1,-,-,-
incas,False,?,?,0,1,0,0,-,-,-
incendio,False,?,?,0,1,0,0,-,-,-
incentivi,False,?,?,0,0,1,0,-,-,-
inchieste,False,?,?,0,1,0,0,-,-,-
incidentati,False,?,?,0,1,0,0,-,-,-
incontri,False,?,?,0,4,0,0,-,-,-
incremento,False,?,-,0,4,0,0,-,-,-
incriminazione,False,?,?,0,0,2,0,-,-,-
incubatore,False,?,?,0,6,0,0,-,-,-
indagini,False,?,?,0,0,1,0,-,-,-
indicizzatore,False,?,?,0,3,0,0,-,-,-
indicizzazione,False,?,?,0,2,0,0,-,-,-
indipendenza,False,?,-,0,1,0,2,-,-,-
individualità,False,?,?,0,1,0,0,-,-,-
indoeuropea,False,?,?,140,0,0,4,-,-,-
Indoeuropea,False,?,?,0,0,0,2,-,-,-
indoeuropee,False,?,?,70,0,0,3,-,-,-
indo-europei,False,?,?,0,0,0,1,-,-,-
indoeuropeo,False,?,?,76,0,0,3,-,-,-
Indo-Europeo,False,?,?,0,0,0,1,-,-,-
induista,False,?,?,0,0,0,1,-,-,-
industria,False,?,?,0,2,0,0,-,-,-
industrial,False,?,?,0,1,0,0,-,-,-
industriale,False,?,?,1791,0,3,0,-,-,-
industriali,False,?,?,828,1,0,1,-,-,-
infarti,False,?,?,0,0,1,0,-,-,-
inferno,False,?,?,0,1,0,0,-,-,-
infezione,False,?,?,0,0,0,1,-,-,-
inflazione,False,?,?,0,0,1,0,-,-,-
influenza,False,?,?,0,2,1,0,-,-,-
informatica,False,?,?,0,1,0,0,-,-,-
ingiudicati,False,?,?,0,1,0,0,-,-,-
iniezioni,False,?,?,0,1,0,1,-,-,-
initiation,False,?,?,0,2,0,0,-,-,-
inizializzazione,False,?,?,0,1,0,0,-,-,-
iniziative,False,?,?,0,0,2,0,-,-,-
inpianto,False,?,?,0,2,0,0,-,-,-
inquadramento,False,?,?,0,0,1,0,-,-,-
inquinamento,False,?,?,0,1,0,0,-,-,-
ins,False,?,?,0,0,1,0,-,-,-
inscription,False,?,?,0,1,0,0,-,-,-
inscrizione,False,?,?,0,1,0,0,-,-,-
insediamenti,False,?,?,0,1,0,0,-,-,-
insegna,False,?,?,0,1,0,0,-,-,-
insegne,False,?,?,0,2,0,0,-,-,-
insolvenza,False,?,?,0,0,1,0,-,-,-
install,False,?,?,0,5,0,0,-,-,-
installato,False,?,?,1085,0,0,1,-,-,-
institution,False,?,?,0,1,0,0,-,-,-
instradamento,False,?,?,0,1,0,1,-,-,-
insurrezionale,False,?,?,77,0,1,0,-,-,-
insurrezione,False,?,?,0,1,1,0,-,-,-
integrazione,False,?,?,0,3,0,0,-,-,-
intenzioni,False,?,?,0,1,0,0,-,-,-
interdoposcuola,False,?,?,0,1,0,0,-,-,-
inter-e-post-produttore,False,?,?,0,1,0,0,-,-,-
interfaccia,False,?,?,0,1,0,0,-,-,-
interm,False,?,?,0,1,0,0,-,-,-
inter-post,False,?,?,0,1,0,0,-,-,-
interpretazione,False,?,?,0,2,0,0,-,-,-
intervista,False,?,Entity,0,5,1,1,-,-,-
interviste,False,?,?,0,3,0,0,-,-,-
Intesa,False,?,?,0,2,0,0,-,-,-
intifada,False,?,?,0,1,0,0,-,-,-
intonato,False,?,?,0,0,0,1,-,-,-
intra,False,?,?,0,2,0,0,-,-,-
introduzione,False,?,?,0,0,1,0,-,-,-
intubazione,False,?,?,0,0,0,1,-,-,-
intuizioni,False,?,?,0,1,0,0,-,-,-
invaiatura,False,?,?,0,1,0,0,-,-,-
Invasion,False,?,?,0,0,0,1,-,-,-
invernali,False,?,?,0,0,2,0,-,-,-
invernamento,False,?,?,0,1,0,0,-,-,-
investimento,False,?,?,0,11,0,0,-,-,-
investitura,False,?,?,0,2,1,0,-,-,-
inviti,False,?,?,0,1,0,0,-,-,-
invito,False,?,?,0,2,0,0,-,-,-
ipercasini,False,?,?,0,2,0,0,-,-,-
ipo,False,?,?,0,1,0,0,-,-,-
IPO,False,?,?,51,1,0,0,-,-,-
ipotesi,False,?,?,0,2,0,0,-,-,-
ira,False,?,?,0,8,0,0,-,-,-
irradiation,False,?,?,0,2,0,0,-,-,-
irraggiamento,False,?,?,0,1,0,0,-,-,-
iscirizione,False,?,?,0,3,0,0,-,-,-
iscirizioni,False,?,?,0,1,0,0,-,-,-
iscritto,False,?,?,69,1,0,0,-,-,-
islam,False,?,?,0,1,0,0,-,-,-
islamic,False,?,?,0,0,0,1,-,-,-
islamica,False,?,?,389,0,1,1,-,-,-
Islamica,False,?,?,0,0,0,1,-,-,-
islamici,False,?,?,86,0,0,1,-,-,-
islamico,False,?,?,238,0,0,2,-,-,-
isolamento,False,?,?,0,1,0,0,-,-,-
ispanico,False,?,?,89,0,0,1,-,-,-
ispessimento,False,?,?,0,2,0,0,-,-,-
israelita,False,?,?,0,1,0,0,-,-,-
isrcizione,False,?,?,0,1,0,0,-,-,-
istallazione,False,?,?,0,1,0,0,-,-,-
istallazioni,False,?,?,0,1,0,0,-,-,-
isteria,False,?,?,0,1,0,0,-,-,-
istituzionale,False,?,?,0,0,1,0,-,-,-
istituzione,False,?,?,0,1,0,0,-,-,-
istruttorie,False,?,?,0,3,0,0,-,-,-
istruzione,False,?,?,0,3,0,0,-,-,-
jitter,False,?,?,0,1,0,0,-,-,-
jolly,False,?,?,0,1,0,0,-,-,-
judgment,False,?,?,0,1,0,0,-,-,-
jugoslavia,False,?,Denomination,0,0,0,1,-,-,-
keynesiana,False,?,?,0,0,0,1,-,-,-
keynesiani,False,?,?,0,0,0,2,-,-,-
kill,False,?,?,0,1,0,0,-,-,-
Kitano,False,?,?,0,1,0,0,-,-,-
KJ,False,?,?,0,0,0,1,-,-,-
kurgan,False,?,?,0,0,0,1,-,-,-
laboratorio,False,?,?,0,3,0,0,-,-,-
lamina,False,?,?,0,3,0,0,-,-,-
lampi,False,?,?,0,0,1,0,-,-,-
lampo,False,?,?,0,2,0,0,-,-,-
latine,False,?,?,0,1,1,0,-,-,-
latini,False,?,?,0,0,0,1,-,-,-
latino,False,?,?,0,1,0,1,-,-,-
lato,False,?,?,0,1,0,0,-,-,-
lavo-razione,False,?,?,0,1,0,0,-,-,-
lavori,False,?,?,0,1,0,0,-,-,-
legalità,False,?,?,0,1,0,0,-,-,-
Legge,False,?,?,0,1,0,0,-,-,-
leggi,False,?,?,0,8,0,0,-,-,-
leptocephali,False,?,?,0,0,0,1,-,-,-
lesioni,False,?,?,0,1,0,0,-,-,-
letargo,False,?,?,0,3,0,0,-,-,-
letto,False,?,?,0,1,0,0,-,-,-
lettore,False,?,-,0,3,1,0,-,-,-
lezione,False,?,?,0,1,0,0,-,-,-
lezioni,False,?,?,0,1,0,0,-,-,-
liberalizzazione,False,?,?,0,4,2,0,-,-,-
liberazione,False,?,?,0,3,0,0,-,-,-
libertà,False,?,-,0,0,1,0,-,-,-
libretto,False,?,?,0,0,1,0,-,-,-
libri,False,?,Entity,0,1,0,0,-,-,-
licenziamento,False,?,?,0,1,0,0,-,-,-
lievo,False,?,?,0,1,0,0,-,-,-
lifting,False,?,?,0,1,0,0,-,-,-
limatura,False,?,?,0,1,0,0,-,-,-
liminari,False,?,?,0,0,0,1,-,-,-
lingua,False,?,Qualification or Set of Circumstances,0,0,0,1,-,-,-
linguistica,False,?,?,69,1,0,0,-,-,-
linking,False,?,?,0,1,0,0,-,-,-
lipotimia,False,?,?,0,1,0,0,-,-,-
liquidatori,False,?,?,0,0,1,0,-,-,-
liquidazione,False,?,?,0,0,2,0,-,-,-
lisosoma,False,?,?,0,0,0,1,-,-,-
lisosomi,False,?,?,0,0,0,1,-,-,-
lista,False,?,?,0,1,0,2,-,-,-
littoriali,False,?,?,0,0,0,2,-,-,-
liturgia,False,?,?,0,1,0,0,-,-,-
load,False,?,?,140,1,0,0,-,-,-
loading,False,?,?,0,0,0,1,-,-,-
lockout,False,?,?,0,2,0,0,-,-,-
logiche,False,?,?,0,4,0,0,-,-,-
lubrificato,False,?,?,0,0,0,1,-,-,-
luce,False,?,?,0,2,0,0,-,-,-
lucidatura,False,?,?,0,0,0,1,-,-,-
lumi,False,?,?,0,1,0,0,-,-,-
lunedì,False,?,?,0,0,1,0,-,-,-
Mac,False,?,?,0,0,0,1,-,-,-
maccartismo,False,?,?,0,0,0,1,-,-,-
Macchiaioli,False,?,?,0,1,0,0,-,-,-
macellazione,False,?,?,0,7,0,0,-,-,-
macerazioni,False,?,?,0,1,0,0,-,-,-
madonne,False,?,?,0,0,1,0,-,-,-
maggio,False,?,?,0,1,0,0,-,-,-
main,False,?,?,0,0,0,3,-,-,-
make,False,?,?,0,0,1,0,-,-,-
Malatestiana,False,?,?,0,0,0,1,-,-,-
maligna,False,?,?,0,0,0,1,-,-,-
maligne,False,?,?,60,0,1,0,-,-,-
maligni,False,?,?,0,0,0,1,-,-,-
malignità,False,?,?,0,1,0,0,-,-,-
maman,False,?,?,194,0,5,3,-,-,-
mambo,False,?,?,0,1,0,0,-,-,-
mammiferi,False,?,?,0,0,0,2,-,-,-
mandato,False,?,?,0,1,0,0,-,-,-
Mani,False,?,?,0,1,0,0,-,-,-
mania,False,?,?,0,1,0,0,-,-,-
manierismo,False,?,?,0,1,0,0,-,-,-
manifatturiera,False,?,?,0,0,0,1,-,-,-
manifestazione,False,?,?,0,4,0,0,-,-,-
manifesto,False,?,-,0,1,0,0,-,-,-
manipulite,False,?,?,0,0,1,0,-,-,-
manovra,False,?,?,0,0,1,0,-,-,-
manualità,False,?,?,0,1,0,0,-,-,-
maoista,False,?,Cultural or political movement,0,0,1,0,-,-,-
mare,False,?,?,0,1,0,0,-,-,-
margherita,False,?,?,0,1,0,0,-,-,-
marinari,False,?,?,0,0,0,1,-,-,-
martinazzoliana,False,?,?,0,0,1,0,-,-,-
Marvel,False,?,?,0,1,0,0,-,-,-
marxista,False,?,?,68,0,2,0,-,-,-
marzo,False,?,?,0,0,0,1,-,-,-
mascella,False,?,?,0,0,0,1,-,-,-
masoretico,False,?,?,0,0,0,1,-,-,-
massacro,False,?,?,0,1,1,0,-,-,-
match,False,?,?,624,10,1,2,-,-,-
matematica,False,?,?,0,2,0,0,-,-,-
materialismo,False,?,-,0,1,0,0,-,-,-
maternità,False,?,-,0,1,0,0,-,-,-
matrimoniale,False,?,?,620,0,2,0,-,-,-
matrimoniali,False,?,?,347,0,1,1,-,-,-
maturazione,False,?,?,0,1,0,0,-,-,-
maturità,False,?,?,0,2,2,0,-,-,-
Maya,False,?,?,0,1,0,0,-,-,-
media,False,?,?,0,1,0,0,-,-,-
mediazione,False,?,?,0,2,0,0,-,-,-
medical,False,?,?,0,0,0,1,-,-,-
medicazione,False,?,?,0,1,0,0,-,-,-
medicina,False,?,?,0,0,0,1,-,-,-
medioevo,False,?,?,0,1,0,0,-,-,-
meditazione,False,?,?,0,1,0,0,-,-,-
melanconico,False,?,?,0,1,0,0,-,-,-
menu,False,?,?,0,1,0,0,-,-,-
messa,False,?,?,0,4,0,0,-,-,-
messe,False,?,?,0,2,0,0,-,-,-
metro,False,?,?,0,0,0,6,-,-,-
mezzogiorno,False,?,?,0,1,0,0,-,-,-
Miccia,False,?,?,0,1,0,0,-,-,-
migratory,False,?,?,0,1,0,0,-,-,-
migrazione,False,?,?,0,1,0,0,-,-,-
migrazioni,False,?,?,0,0,0,1,-,-,-
militarizzazione,False,?,?,0,1,0,0,-,-,-
millennio,False,?,?,0,0,1,0,-,-,-
millennium,False,?,?,0,0,1,0,-,-,-
Millennium,False,?,?,0,1,0,0,-,-,-
minimalismo,False,?,?,0,0,1,0,-,-,-
miRNA,False,?,?,0,0,0,5,-,-,-
miscele,False,?,?,0,1,0,0,-,-,-
missaggio,False,?,?,0,1,0,1,-,-,-
misura,False,?,?,0,1,0,0,-,-,-
misurazione,False,?,?,0,1,0,0,-,-,-
MIT,False,?,?,0,1,0,0,-,-,-
miti,False,?,?,0,1,0,0,-,-,-
mixaggio,False,?,?,0,0,0,1,-,-,-
mixes,False,?,?,0,0,1,0,-,-,-
