word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
centro,False,?,?,0,1,0,0,-,-,-
centrocampista,False,?,?,0,0,0,1,-,-,-
centurioni,False,?,?,0,1,0,0,-,-,-
cerchiobbottisti,False,?,?,0,1,0,0,-,-,-
cervello,False,?,?,0,1,0,0,-,-,-
chicagoani,False,?,?,0,4,0,0,-,-,-
chicagoans,False,?,?,0,4,0,0,-,-,-
Chicagoans,False,?,?,0,1,0,0,-,-,-
chirurgo,False,?,?,0,1,0,0,-,-,-
cicchetti,False,?,?,0,1,0,0,-,-,-
ciclisti,False,?,?,0,1,0,0,-,-,-
cimitero,False,?,?,0,0,0,1,-,-,-
cineasta,False,?,?,0,2,1,0,-,-,-
cineasti,False,?,?,0,2,0,0,-,-,-
cinema,False,?,Place or function,0,0,1,0,-,-,-
cinismo,False,?,?,0,1,2,0,-,-,-
cinquecentismo,False,?,?,0,1,0,1,-,-,-
cinquecentista,False,?,?,0,1,0,0,-,-,-
città,False,?,Qualification or Set of Circumstances,0,0,0,2,-,-,-
cittadelle,False,?,?,0,1,0,0,-,-,-
cittadina,False,?,?,0,1,0,0,-,-,-
cittì,False,?,?,0,1,0,0,-,-,-
civilizzazione,False,?,?,0,1,0,0,-,-,-
clan,False,?,?,0,1,0,0,-,-,-
classical,False,?,?,0,1,0,4,-,-,-
classiche,False,?,?,135,0,1,0,-,-,-
classicimo,False,?,?,0,1,0,0,-,-,-
classicism,False,?,?,0,0,1,0,-,-,-
classicismi,False,?,?,0,0,1,0,-,-,-
clericali,False,?,?,0,0,1,0,-,-,-
cliente,False,?,?,0,1,1,0,-,-,-
clientelarismo,False,?,?,0,1,0,0,-,-,-
clienti,False,?,?,0,0,1,0,-,-,-
codacons,False,?,?,0,6,0,0,-,-,-
codice,False,?,?,0,1,1,0,-,-,-
coglioni,False,?,?,0,1,0,0,-,-,-
coinquiline,False,?,?,0,0,0,1,-,-,-
coinquilini,False,?,?,0,1,0,0,-,-,-
colbertismo,False,?,?,0,1,3,0,-,-,-
colbertista,False,?,?,0,1,0,0,-,-,-
collaborazione,False,?,-,0,1,0,0,-,-,-
collateralismo,False,?,?,0,1,3,0,-,-,-
colombi,False,?,?,0,0,1,0,-,-,-
colombiano,False,?,?,0,1,0,0,-,-,-
colonial,False,?,?,0,1,0,0,-,-,-
coloniali,False,?,?,244,0,1,0,-,-,-
colonialismi,False,?,?,0,1,0,0,-,-,-
colonialista,False,?,?,147,2,0,0,-,-,-
colonianilismo,False,?,?,0,1,0,0,-,-,-
colonizzatori,False,?,Job or Career,0,1,0,0,-,-,-
colonizzatrici,False,?,?,0,1,0,0,-,-,-
colonizzazioni,False,?,?,0,1,0,0,-,-,-
colosso,False,?,?,0,1,2,0,-,-,-
com,False,?,?,0,2,0,0,-,-,-
comandate,False,?,?,0,0,0,1,-,-,-
comici-finalisti,False,?,?,0,1,0,0,-,-,-
commedia,False,?,?,0,1,0,0,-,-,-
commedianti,False,?,?,0,1,0,0,-,-,-
commendatore,False,?,?,0,0,1,0,-,-,-
commendatori,False,?,?,0,0,2,0,-,-,-
commentatore,False,?,?,0,1,0,0,-,-,-
commerce,False,?,?,0,1,0,0,-,-,-
commercialista,False,?,?,0,1,0,0,-,-,-
commerciante,False,?,?,0,0,1,0,-,-,-
commercianti,False,?,?,0,1,0,0,-,-,-
commessi,False,?,?,0,1,0,0,-,-,-
commissari,False,?,?,0,5,0,0,-,-,-
Commissari,False,?,?,0,1,0,0,-,-,-
commissaria,False,?,?,0,1,1,0,-,-,-
Commissario,False,?,?,0,2,0,0,-,-,-
compagna,False,?,Kinship,0,5,0,0,-,-,-
compagnia,False,?,?,0,0,0,1,-,-,-
competitività,False,?,?,0,1,0,0,-,-,-
comportamentismo,False,?,?,0,3,0,2,-,-,-
compositore,False,?,?,0,1,0,0,-,-,-
compositori,False,?,?,0,1,0,0,-,-,-
compromesso,False,?,?,0,0,1,0,-,-,-
computer,False,?,?,0,1,0,0,-,-,-
comuni,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
comunione,False,?,?,0,0,1,0,-,-,-
comunismi,False,?,?,0,0,1,0,-,-,-
comunità,False,?,?,0,1,0,0,-,-,-
comunitaristi,False,?,?,0,1,0,0,-,-,-
comuntiari,False,?,?,0,1,0,0,-,-,-
con,False,?,?,809,0,0,6,-,-,-
concepita,False,?,?,0,0,0,1,-,-,-
concertazione,False,?,-,0,1,0,0,-,-,-
concettualismo,False,?,?,0,1,1,0,-,-,-
concittadini,False,?,?,0,1,0,0,-,-,-
concordato,False,?,?,0,0,1,0,-,-,-
Concordato,False,?,?,0,2,0,0,-,-,-
concorrenti,False,?,?,0,0,1,0,-,-,-
concorrenza,False,?,?,0,1,0,0,-,-,-
concretismo,False,?,?,0,1,0,0,-,-,-
concreto,False,?,?,0,0,1,0,-,-,-
condannato,False,?,?,0,1,0,0,-,-,-
condirettore,False,?,?,0,0,1,0,-,-,-
condono,False,?,?,0,1,0,0,-,-,-
conduttore,False,?,Job or Career,0,3,1,1,-,-,-
conduttrice,False,?,?,0,1,0,0,-,-,-
confermato,False,?,?,21,0,2,0,-,-,-
confessionalismo,False,?,?,0,5,0,0,-,-,-
confessionismo,False,?,?,0,7,0,0,-,-,-
confesso,False,?,?,0,0,1,0,-,-,-
conflitto,False,?,-,0,0,1,0,-,-,-
conformismo,False,?,-,0,1,2,0,-,-,-
confraternita,False,?,?,0,1,0,0,-,-,-
Confuciane,False,?,?,0,0,0,1,-,-,-
conglomerata,False,?,?,0,0,1,0,-,-,-
coniazioni,False,?,?,0,1,0,0,-,-,-
connessionismo,False,?,?,0,1,0,0,-,-,-
conoscente,False,?,?,0,0,0,1,-,-,-
conquistadores,False,?,?,0,1,0,0,-,-,-
conquistatore,False,?,?,0,1,0,0,-,-,-
conquiste,False,?,?,0,1,0,0,-,-,-
cons,False,?,?,193,74,0,1,-,-,-
Cons,False,?,?,0,1,0,0,-,-,-
consacrati,False,?,?,0,0,2,0,-,-,-
consacrato,False,?,?,0,0,0,1,-,-,-
conservatives,False,?,?,0,1,1,0,-,-,-
conservatrice,False,?,?,149,3,3,0,-,-,-
consiglio,False,?,?,0,0,1,0,-,-,-
consilieri,False,?,?,0,1,0,0,-,-,-
consociativi,False,?,?,0,0,1,0,-,-,-
consociazionista,False,?,?,0,1,0,0,-,-,-
console,False,?,Role,0,1,0,1,-,-,-
consorte,False,?,Kinship,0,1,1,0,-,-,-
consumatore,False,?,?,0,1,0,0,-,-,-
consumismo,False,?,?,0,1,0,0,-,-,-
contabili,False,?,?,0,0,1,0,-,-,-
contenimento,False,?,?,0,2,0,0,-,-,-
contraddizioni,False,?,?,0,0,1,0,-,-,-
contratto,False,?,Entity,0,1,0,0,-,-,-
contrattualista,False,?,?,0,1,0,0,-,-,-
contrattualisti,False,?,?,0,1,0,0,-,-,-
controllore,False,?,?,0,1,0,1,-,-,-
conv,False,?,?,0,1,0,0,-,-,-
convertito,False,?,?,64,0,0,1,-,-,-
cool,False,?,?,0,1,0,0,-,-,-
cooperative,False,?,?,0,1,0,0,-,-,-
coordinamento,False,?,?,0,1,0,0,-,-,-
coordinatori,False,?,?,0,2,1,0,-,-,-
coordinatrice,False,?,?,0,2,1,0,-,-,-
cordata,False,?,?,0,1,0,0,-,-,-
coreografo,False,?,?,0,0,1,0,-,-,-
corporatismo,False,?,?,0,1,0,0,-,-,-
corporatista,False,?,?,0,1,0,0,-,-,-
corporative,False,?,?,33,0,1,0,-,-,-
corporativo,False,?,?,121,0,1,0,-,-,-
corrente,False,?,?,0,1,0,0,-,-,-
cortex,False,?,?,0,0,0,1,-,-,-
coscienza,False,?,?,0,1,0,0,-,-,-
coservatorismo,False,?,?,0,1,0,0,-,-,-
cosmologia,False,?,?,0,1,0,0,-,-,-
cosmopolitismo,False,?,?,0,1,0,0,-,-,-
costituendo,False,?,?,0,0,1,0,-,-,-
costituente,False,?,?,0,2,0,0,-,-,-
costituenti,False,?,?,0,1,1,0,-,-,-
costituita,False,?,?,713,0,8,19,-,-,-
costituite,False,?,?,174,0,0,4,-,-,-
costituito,False,?,?,601,0,3,124,-,-,-
costituiuto,False,?,?,0,0,0,1,-,-,-
costituto,False,?,?,0,0,0,1,-,-,-
costituzione,False,?,?,0,2,0,0,-,-,-
Costituzione,False,?,?,0,1,0,0,-,-,-
costruita,False,?,?,0,0,0,1,-,-,-
costruito,False,?,?,17,0,0,1,-,-,-
costruttivismo,False,?,?,0,4,0,0,-,-,-
costruttivista,False,?,?,17,0,1,0,-,-,-
country,False,?,?,0,1,0,0,-,-,-
creata,False,?,?,0,0,0,2,-,-,-
creato,False,?,?,0,0,0,2,-,-,-
creatori,False,?,?,0,0,1,0,-,-,-
creature,False,?,?,0,1,0,0,-,-,-
creazionismo,False,?,?,0,1,0,1,-,-,-
Creazionismo,False,?,?,0,1,0,0,-,-,-
creazionisti,False,?,?,0,1,0,0,-,-,-
crepuscolare,False,?,?,0,0,1,0,-,-,-
crepuscolarismo,False,?,?,0,3,1,0,-,-,-
cristiane,False,?,?,0,0,0,1,-,-,-
critica,False,?,?,0,1,0,0,-,-,-
criticisti,False,?,?,0,2,0,0,-,-,-
cro,False,?,?,0,1,0,0,-,-,-
ct,False,?,?,28,4,8,0,-,-,-
Ct,False,?,?,0,1,0,0,-,-,-
C.T.,False,?,?,0,0,0,2,-,-,-
CT,False,?,?,15,1,0,0,-,-,-
cubismi,False,?,?,0,0,1,0,-,-,-
CUCS,False,?,?,0,1,0,0,-,-,-
culto,False,?,?,0,2,0,0,-,-,-
culturismo,False,?,?,0,1,0,0,-,-,-
cuoca,False,?,?,0,1,0,0,-,-,-
cuochi,False,?,?,0,2,0,0,-,-,-
cupola,False,?,?,0,0,1,0,-,-,-
custode,False,?,?,0,0,2,0,-,-,-
cyberorganismo,False,?,?,0,1,0,0,-,-,-
dadaismo,False,?,?,0,3,0,0,-,-,-
dadaista,False,?,?,36,10,0,0,-,-,-
Damjliani,False,?,?,0,1,0,0,-,-,-
dandy,False,?,?,0,2,1,0,-,-,-
darwini-smo,False,?,?,0,1,0,0,-,-,-
Darwinismo,False,?,?,16,0,0,1,-,-,-
Darwinista,False,?,?,0,0,0,1,-,-,-
debuttante,False,?,?,0,1,0,0,-,-,-
decadentismo,False,?,?,0,1,0,0,-,-,-
decalogo,False,?,?,0,0,1,0,-,-,-
decana,False,?,?,0,0,1,0,-,-,-
decentramento,False,?,?,0,1,0,0,-,-,-
decisionismo,False,?,?,0,0,2,0,-,-,-
decisionista,False,?,?,0,1,0,0,-,-,-
decisionisti,False,?,?,0,0,1,0,-,-,-
declinismo,False,?,?,0,1,0,0,-,-,-
decorativismo,False,?,?,0,1,0,0,-,-,-
decoubertinismo,False,?,?,0,0,1,0,-,-,-
definizioni,False,?,?,0,1,0,0,-,-,-
defunto,False,?,?,0,0,1,0,-,-,-
degrado,False,?,?,0,0,1,0,-,-,-
delinquenti,False,?,?,0,1,0,0,-,-,-
demagogia,False,?,?,0,0,1,0,-,-,-
democraticismo,False,?,?,0,0,1,0,-,-,-
democrazie,False,?,?,0,2,0,0,-,-,-
democristianesimo,False,?,?,0,1,0,0,-,-,-
depresso,False,?,?,0,2,0,0,-,-,-
designata,False,?,?,0,0,1,0,-,-,-
designati,False,?,?,0,0,1,0,-,-,-
Destur,False,?,?,0,1,0,0,-,-,-
detentore,False,?,?,0,1,0,0,-,-,-
detentori,False,?,?,0,0,0,1,-,-,-
detenuti,False,?,Qualification or Set of Circumstances,0,0,1,0,-,-,-
detenuto,False,?,Qualification or Set of Circumstances,0,0,1,0,-,-,-
diacono,False,?,?,0,1,0,0,-,-,-
dicasteri,False,?,?,0,1,0,0,-,-,-
dicastero,False,?,?,0,0,1,0,-,-,-
diccì,False,?,?,0,1,0,0,-,-,-
dichiarante,False,?,?,0,0,1,0,-,-,-
dichiarato,False,?,?,0,0,0,1,-,-,-
diciottenne,False,?,?,52,4,0,0,-,-,-
didattica,False,?,?,0,1,0,0,-,-,-
difensore,False,?,Role,0,1,0,0,-,-,-
dilettantismo,False,?,?,0,1,0,0,-,-,-
dimissionario,False,?,?,0,0,0,1,-,-,-
dio,False,?,?,0,1,0,0,-,-,-
diocesi,False,?,?,0,1,0,0,-,-,-
dipendente,False,?,Qualification or Set of Circumstances,0,1,1,0,-,-,-
diplomatico,False,?,Job or Career,0,0,1,0,-,-,-
diportista,False,?,?,0,1,0,0,-,-,-
diportisti,False,?,?,0,0,1,0,-,-,-
direttora,False,?,?,0,1,0,0,-,-,-
Direttore,False,?,?,21,1,0,0,-,-,-
direttote,False,?,?,0,0,1,0,-,-,-
Dirigenti,False,?,?,0,1,0,0,-,-,-
dirigismo,False,?,?,0,4,2,0,-,-,-
diritto,False,?,?,0,1,0,0,-,-,-
dirttore,False,?,?,0,0,1,0,-,-,-
disastermovie,False,?,?,0,0,1,0,-,-,-
disciplina,False,?,?,15,1,0,0,-,-,-
disco,False,?,?,0,1,0,0,-,-,-
disegno,False,?,?,0,1,0,0,-,-,-
disincanto,False,?,?,0,1,0,0,-,-,-
disoccupata,False,?,?,0,1,0,0,-,-,-
distensione,False,?,?,0,0,1,0,-,-,-
distribuzione,False,?,?,0,0,0,1,-,-,-
diva,False,?,Qualification or Set of Circumstances,0,2,1,0,-,-,-
divertimento,False,?,?,0,0,1,0,-,-,-
divismo,False,?,?,0,0,1,0,-,-,-
divo,False,?,Qualification or Set of Circumstances,0,5,1,0,-,-,-
divorziata,False,?,?,14,0,0,2,-,-,-
divorziati,False,?,?,0,2,0,0,-,-,-
divorziato,False,?,?,0,1,1,0,-,-,-
DJ,False,?,?,0,0,0,3,-,-,-
documentari,False,?,?,0,0,1,0,-,-,-
dogmatismo,False,?,?,0,1,1,0,-,-,-
domesticità,False,?,?,0,0,1,0,-,-,-
donatori,False,?,?,0,2,0,0,-,-,-
donna,False,?,Qualification or Set of Circumstances,0,1,0,1,-,-,-
donne,False,?,?,0,1,1,0,-,-,-
doppiatori,False,?,?,0,0,1,0,-,-,-
doroteini,False,?,?,0,0,1,0,-,-,-
doroteo,False,?,?,0,0,1,0,-,-,-
dossettiani,False,?,?,0,0,1,0,-,-,-
dottorando,False,?,?,0,1,0,0,-,-,-
dottorati,False,?,?,0,1,0,0,-,-,-
dottorato,False,?,-,0,1,0,0,-,-,-
Dottore,False,?,?,0,2,0,0,-,-,-
Dottori,False,?,?,0,1,0,0,-,-,-
druidi,False,?,?,0,1,0,0,-,-,-
druidismo,False,?,?,0,3,0,1,-,-,-
dualismo,False,?,-,0,2,0,0,-,-,-
duca,False,?,?,0,1,0,2,-,-,-
Duca,False,?,?,0,1,0,0,-,-,-
duo,False,?,?,0,0,0,1,-,-,-
ebrei,False,?,-,0,0,0,1,-,-,-
eccezionalismo,False,?,?,0,0,0,1,-,-,-
ecologismo,False,?,?,0,1,0,0,-,-,-
ecologisti,False,?,?,0,0,1,0,-,-,-
economia,False,?,-,0,1,0,0,-,-,-
economista,False,?,?,0,0,1,0,-,-,-
ecosistemi,False,?,?,0,1,0,0,-,-,-
edificazione,False,?,?,0,1,0,0,-,-,-
editore,False,?,Job or Career,0,1,1,0,-,-,-
edonismo,False,?,?,0,2,0,0,-,-,-
educatori,False,?,?,0,1,0,0,-,-,-
egizio,False,?,?,25,0,0,1,-,-,-
egoismo,False,?,?,0,0,2,0,-,-,-
egualitarismo,False,?,?,0,1,0,0,-,-,-
eldacoppietta,False,?,?,0,2,0,0,-,-,-
eleganza,False,?,?,0,2,0,0,-,-,-
elette,False,?,?,44,1,2,1,-,-,-
elitismo,False,?,?,0,0,0,3,-,-,-
elitista,False,?,?,0,1,0,0,-,-,-
eltista,False,?,?,0,1,0,0,-,-,-
emancipazionismo,False,?,?,0,1,0,0,-,-,-
embrione,False,?,?,0,0,1,0,-,-,-
emergenzialismo,False,?,?,0,2,0,0,-,-,-
emigranti,False,?,?,0,0,2,0,-,-,-
empiristi,False,?,?,0,4,0,0,-,-,-
endemismi,False,?,?,0,1,0,0,-,-,-
engineering,False,?,?,0,2,0,0,-,-,-
entrato,False,?,?,844,0,0,1,-,-,-
entusiasmo,False,?,?,0,0,1,0,-,-,-
enveristi,False,?,?,0,1,0,0,-,-,-
epigoni,False,?,?,0,0,1,0,-,-,-
epopea,False,?,?,0,1,0,0,-,-,-
equilibrio,False,?,-,0,0,0,1,-,-,-
Era,False,?,?,0,1,0,0,-,-,-
eretta,False,?,?,21,0,0,1,-,-,-
ericksoniani,False,?,?,0,1,0,0,-,-,-
ermeneutica,False,?,?,0,0,1,0,-,-,-
eroe,False,?,?,0,3,0,0,-,-,-
eroina,False,?,?,0,1,0,0,-,-,-
erotismo,False,?,?,0,0,1,0,-,-,-
escatologismo,False,?,?,0,0,1,0,-,-,-
esecutivo,False,?,?,0,5,0,0,-,-,-
esistenzialismo,False,?,?,0,0,1,0,-,-,-
esoterismo,False,?,?,0,2,0,0,-,-,-
esotismo,False,?,?,0,0,1,0,-,-,-
espansionismo,False,?,?,0,0,1,0,-,-,-
esperti,False,?,?,0,1,0,0,-,-,-
esperto,False,?,-,0,4,0,0,-,-,-
espressionismi,False,?,?,0,1,0,0,-,-,-
espressionista,False,?,?,95,0,1,0,-,-,-
esteta,False,?,?,0,1,0,0,-,-,-
estetica,False,?,?,0,1,0,0,-,-,-
estetismo,False,?,?,0,2,0,0,-,-,-
estetista,False,?,?,0,1,0,0,-,-,-
estremismo,False,?,?,0,3,0,0,-,-,-
estremista,False,?,?,0,1,0,0,-,-,-
etichetta,False,?,?,0,2,0,3,-,-,-
etnicità,False,?,?,0,1,0,0,-,-,-
etrusco,False,?,?,0,0,0,1,-,-,-
eurasiatista,False,?,?,0,0,0,1,-,-,-
eurasiatisti,False,?,?,0,0,0,1,-,-,-
eurodeputato,False,?,?,0,2,0,0,-,-,-
euro-paci-comunisti,False,?,?,0,1,0,0,-,-,-
europei,False,?,?,0,1,0,0,-,-,-
europeismo,False,?,?,0,0,2,0,-,-,-
europeista,False,?,?,0,2,0,0,-,-,-
euroscettico,False,?,?,0,2,0,0,-,-,-
evangelicalismo,False,?,?,0,0,0,1,-,-,-
evangeliche,False,?,?,0,0,1,0,-,-,-
evangelici,False,?,?,0,1,0,0,-,-,-
evoluzionismo,False,?,?,0,1,0,0,-,-,-
ex-compagna,False,?,?,0,1,0,0,-,-,-
ex-marito,False,?,?,0,1,0,0,-,-,-
ex-parlamentare,False,?,?,0,0,1,0,-,-,-
faccendiere,False,?,?,0,1,0,0,-,-,-
faccia,False,?,?,0,1,0,0,-,-,-
facoltà,False,?,?,0,0,2,0,-,-,-
fadismo,False,?,?,0,1,0,0,-,-,-
famiglie,False,?,Qualification or Set of Circumstances,33,2,0,0,-,-,-
famigliola,False,?,?,0,1,0,0,-,-,-
famiglismo,False,?,?,0,0,3,0,-,-,-
fan,False,?,?,0,2,1,0,-,-,-
fanatici,False,?,?,0,0,1,0,-,-,-
fanfanismo,False,?,?,0,0,1,0,-,-,-
fans,False,?,?,0,1,0,0,-,-,-
fantascienza,False,?,?,0,0,1,0,-,-,-
faraone,False,?,?,0,1,0,0,-,-,-
faraoni,False,?,?,0,1,0,0,-,-,-
fascismi,False,?,?,0,2,0,0,-,-,-
Fascist,False,?,?,0,1,0,0,-,-,-
fasciste,False,?,?,186,2,1,0,-,-,-
fascistizzazione,False,?,?,0,1,0,0,-,-,-
fascists,False,?,?,0,0,2,0,-,-,-
fauve,False,?,?,0,0,1,0,-,-,-
favorito,False,?,?,0,0,1,0,-,-,-
federalismo,False,?,?,0,2,0,0,-,-,-
federalista,False,?,?,0,1,0,0,-,-,-
federalisti,False,?,?,0,2,0,0,-,-,-
federazione,False,?,?,0,1,1,0,-,-,-
Federazione,False,?,?,0,0,1,1,-,-,-
femminista,False,?,-,37,2,0,0,-,-,-
femministi,False,?,?,0,1,0,0,-,-,-
Fera,False,?,?,0,1,0,0,-,-,-
ferrarista,False,?,?,0,1,3,1,-,-,-
Ferrarista,False,?,?,0,1,0,0,-,-,-
feticista,False,?,?,0,0,1,0,-,-,-
feudale,False,?,?,132,0,1,0,-,-,-
feudalizzazione,False,?,?,0,2,0,0,-,-,-
feuilleton,False,?,?,0,0,1,0,-,-,-
fidanzatini,False,?,?,0,1,0,0,-,-,-
fidanzatino,False,?,?,0,1,0,0,-,-,-
fighettio,False,?,?,0,1,0,0,-,-,-
figurativi,False,?,?,0,0,0,1,-,-,-
figurativismo,False,?,?,0,2,0,0,-,-,-
figurativo,False,?,?,17,0,1,0,-,-,-
figurazione,False,?,?,0,3,1,0,-,-,-
figure,False,?,?,0,1,0,0,-,-,-
filantropismo,False,?,?,0,1,0,0,-,-,-
filibustiere,False,?,?,0,1,0,0,-,-,-
filodrammatici,False,?,?,0,0,1,0,-,-,-
filologia,False,?,?,0,1,0,0,-,-,-
filone,False,?,?,0,1,3,0,-,-,-
filosofia,False,?,-,0,1,0,0,-,-,-
finanziere,False,?,Job or Career,0,0,0,1,-,-,-
finanzieri,False,?,?,0,1,0,0,-,-,-
fiorentino,False,?,?,0,1,0,0,-,-,-
fisarmonicista,False,?,?,0,1,0,0,-,-,-
flagellanti,False,?,?,0,0,1,0,-,-,-
flaubertismo,False,?,?,0,1,0,0,-,-,-
folclore,False,?,?,0,0,0,1,-,-,-
folkie,False,?,?,0,1,0,0,-,-,-
folklorismo,False,?,?,0,0,1,0,-,-,-
fondamentalismi,False,?,?,0,1,0,0,-,-,-
fondamentali-smo,False,?,?,0,1,0,0,-,-,-
fondamentalista,False,?,?,37,8,0,0,-,-,-
fondati,False,?,?,0,0,0,1,-,-,-
fondato,False,?,?,28,0,0,2,-,-,-
fondatore,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
fondatori,False,?,?,0,1,0,0,-,-,-
fondazionalisti,False,?,?,0,1,0,0,-,-,-
fondazione,False,?,?,0,2,0,0,-,-,-
fondazioni,False,?,?,0,0,1,0,-,-,-
fonds,False,?,?,0,1,0,0,-,-,-
foractil,False,?,?,0,1,0,0,-,-,-
fordismo,False,?,Cultural or political movement,0,1,0,0,-,-,-
forestazione,False,?,?,0,1,0,0,-,-,-
formata,False,?,?,54,0,0,2,-,-,-
formato,False,?,?,62,2,0,5,-,-,-
forum,False,?,?,0,1,0,0,-,-,-
forumista,False,?,?,0,1,0,0,-,-,-
forumisti,False,?,?,0,3,0,0,-,-,-
forzista,False,?,?,0,0,1,0,-,-,-
forzisti,False,?,?,0,1,1,0,-,-,-
franchisee,False,?,?,0,0,1,0,-,-,-
fratello,False,?,?,0,2,0,0,-,-,-
freudiani,False,?,?,0,0,0,2,-,-,-
freudismo,False,?,?,0,1,0,0,-,-,-
fricchettoni,False,?,?,0,1,0,0,-,-,-
frigio,False,?,?,0,0,0,1,-,-,-
frigo,False,?,?,0,0,1,0,-,-,-
frontismo,False,?,?,0,0,1,0,-,-,-
fscista,False,?,?,0,1,0,0,-,-,-
fusion,False,?,?,0,1,0,0,-,-,-
Futurismo,False,?,?,0,1,0,0,-,-,-
futurista,False,?,?,52,0,1,0,-,-,-
galli,False,?,?,0,0,1,0,-,-,-
gallicanesimo,False,?,?,0,0,0,1,-,-,-
garante,False,?,?,0,0,2,0,-,-,-
garantismo,False,?,?,0,1,1,0,-,-,-
garantisti,False,?,?,0,0,2,0,-,-,-
gaudente,False,?,?,0,1,0,0,-,-,-
gaullista,False,?,?,0,0,1,0,-,-,-
gavianeo,False,?,?,0,0,1,0,-,-,-
gay,False,?,Qualification or Set of Circumstances,0,3,0,0,-,-,-
gelosia,False,?,?,0,0,1,0,-,-,-
gemellaggio,False,?,?,0,1,0,0,-,-,-
general,False,?,?,0,1,0,0,-,-,-
generale,False,?,Job or Career,0,0,0,1,-,-,-
generazione,False,?,?,0,1,0,0,-,-,-
genere,False,?,?,0,1,0,0,-,-,-
genero,False,?,?,0,1,1,1,-,-,-
genesis,False,?,?,0,3,0,0,-,-,-
geni,False,?,?,0,1,0,0,-,-,-
genio,False,?,?,0,0,1,0,-,-,-
genoano,False,?,?,0,0,1,0,-,-,-
geometra,False,?,?,0,0,1,0,-,-,-
germanico,False,?,?,0,0,1,0,-,-,-
gestione,False,?,Qualification or Set of Circumstances,0,1,0,0,-,-,-
gestore,False,?,?,0,2,0,0,-,-,-
ghibelline,False,?,?,0,0,0,1,-,-,-
giacobinismo,False,?,?,0,2,1,0,-,-,-
giacobino,False,?,?,19,0,1,0,-,-,-
giacobismo,False,?,?,0,0,0,2,-,-,-
giansenismo,False,?,?,0,2,0,0,-,-,-
gigante,False,?,?,0,1,0,0,-,-,-
gioachimismi,False,?,?,0,1,0,0,-,-,-
giolittismo,False,?,?,0,3,0,0,-,-,-
giornalismo,False,?,?,0,3,1,0,-,-,-
giornalista,False,?,Job or Career,0,3,2,0,-,-,-
giornalisti,False,?,Job or Career,0,2,0,0,-,-,-
giovanilismo,False,?,?,0,1,0,0,-,-,-
giudaismo,False,?,?,0,1,0,0,-,-,-
giudeofobìa,False,?,?,0,0,0,1,-,-,-
giurisdizionalismo,False,?,?,0,2,0,0,-,-,-
giurisdizione,False,?,?,0,1,0,0,-,-,-
giurista,False,?,?,0,1,0,0,-,-,-
giusto-processo,False,?,?,0,1,0,0,-,-,-
globalismo,False,?,?,0,2,1,0,-,-,-
globalista,False,?,?,0,0,1,0,-,-,-
globalizzazione,False,?,?,0,2,0,0,-,-,-
gnostici,False,?,?,32,0,0,1,-,-,-
golosità,False,?,?,0,0,2,0,-,-,-
gommonauta,False,?,?,0,1,0,0,-,-,-
gospel,False,?,?,0,1,0,0,-,-,-
gothic,False,?,?,0,2,0,0,-,-,-
goticismo,False,?,?,0,0,0,1,-,-,-
governanti,False,?,?,0,3,1,0,-,-,-
governatorato,False,?,?,0,1,0,1,-,-,-
governatori,False,?,?,0,1,3,0,-,-,-
Governatori,False,?,?,0,1,0,0,-,-,-
Governo,False,?,?,21,1,0,1,-,-,-
gr,False,?,?,0,1,0,0,-,-,-
gramsciani,False,?,?,0,1,0,0,-,-,-
granadini,False,?,?,0,0,0,2,-,-,-
grandeur,False,?,?,0,1,0,0,-,-,-
greca,False,?,?,53,0,1,0,-,-,-
greco,False,?,?,100,1,1,1,-,-,-
grotesque,False,?,?,0,0,0,1,-,-,-
Grünfeld,False,?,?,0,0,0,1,-,-,-
guelfa,False,?,?,30,0,1,0,-,-,-
guelfista,False,?,?,0,3,0,0,-,-,-
guelfo,False,?,?,42,0,1,0,-,-,-
guerrafondai,False,?,?,0,0,1,0,-,-,-
guerre,False,?,?,0,1,0,0,-,-,-
guerrigliera,False,?,?,0,0,2,0,-,-,-
guerriglieri,False,?,Job or Career,0,0,1,0,-,-,-
guevaristi,False,?,?,0,0,1,0,-,-,-
hackers,False,?,?,0,0,1,0,-,-,-
Hamiltoniani,False,?,?,0,0,0,1,-,-,-
hanbalismo,False,?,?,0,0,0,2,-,-,-
hegelianismo,False,?,?,0,1,0,0,-,-,-
heideggerismo,False,?,?,0,0,1,0,-,-,-
hinduismo,False,?,?,0,2,0,0,-,-,-
hindüismo,False,?,?,0,1,0,0,-,-,-
hippies,False,?,Cultural or political movement,0,5,3,0,-,-,-
hippismo,False,?,?,0,0,1,0,-,-,-
hittita,False,?,?,0,0,0,1,-,-,-
hittiti,False,?,?,0,1,0,0,-,-,-
horror,False,?,?,0,3,1,0,-,-,-
Iaureati,False,?,?,0,1,0,0,-,-,-
iconoclasta,False,?,?,0,1,0,0,-,-,-
ideologia,False,?,?,0,1,0,0,-,-,-
ideologie,False,?,?,0,0,2,0,-,-,-
ideologismo,False,?,?,0,0,0,2,-,-,-
ideologizzazione,False,?,?,0,0,1,0,-,-,-
