ITWAC	REPUBBLICA	WIKICONLL	ADV-N	semantica nome	serve contesto	valore prefisso	contesto
4	0	16	non-A	-
							ITWAC	, madre-figlio ) , come  pensa  l Occidente , ma A può esistere solo grazie all esistenza di	non-A	: non esiste bene senza male né uomo senza donna né vita senza morte .
							WIKICONLL	conseguito da parte delle autorità per la sua eminenza intellettuale fan sì che egli abbia un immunità negata ad altri	non-conformisti	.
							WIKICONLL	riporta a Londra e , nel 1666 , dopo in grande incendio della città , egli , con altri leader	non-conformisti	costituisce una comunità cristiana indipendente .
							WIKICONLL	Nel 1670 lo scritto di Samuel Parker  Ecclesiastical Polity  attacca i	non-conformisti	con rozza intolleranza .
							WIKICONLL	Carlo gli offre 1000 ghinee a motivo di compensazione per le passate persecuzioni contro i	non-conformisti	ed egli stesso riesce ad ottenere che sia liberato John Bunyan , di cui ammira la predicazione .
							WIKICONLL	Nel 1680 , però , dopo il sermone di Edward Stillingfleet contro il separatismo ecclesiastico , Owen difende i	non-conformisti	dall accusa fi scisma nella sua  Brief Vindication  .
							WIKICONLL	, l anno successivo , nel 1731 , protestò contro il  Test Act  , che escludeva cattolici e	non-conformisti	dall esercizio dei diritti politici .

5	0	0	non-conformità	-
							ITWAC	di elementi di autocontrollo e di controllo esterno ( verifiche di prima , seconda e terza parte , gestione delle	non-conformità	) rappresenta un buon presupposto per una garanzia di valutazione costante .
							ITWAC	didattiche più opportune e solo in caso di difformità dalle procedure standard chiedono al LMS di attivarsi per risolvere la	non-conformità	o delineare una nuova procedura .
							ITWAC	gestione ambientale - Il processo di Audit - Riesame periodico del Sistema di gestione ambientale - Tecniche di valutazione (	non-conformità	e situazioni non-conformi ) - Monitoraggi ambientali - Azioni correttive e preventive conseguenti agli audit - Stesura della documentazione sulle
							ITWAC	sono ripartite tra diversi organi : il Coordinatore del DU monitora l organizzazione complessiva delle strutture del DU , le	non-conformità	, l effettiva applicazione del Sistema Qualità e delle delibere del Consiglio dei Corsi di Studio , lo stato di
							ITWAC	sui rapporti con le PI , · sull adeguatezza e sul grado di applicazione del Sistema Qualità , · sulle	non-conformità	aperte , · sulle indicazioni derivate dall uso di metriche per la qualità e indicatori statistici , · sulle indicazioni
							ITWAC	personale di acquisire sicurezza nei rapporti col pubblico , di acquisire familiarità con terminologie e tecniche nuove ( concetti quali	non-conformità	, azioni correttive e preventive , diagrammi di flusso ) e di accrescere la consapevolezza del proprio ruolo all interno
							ITWAC	deve implementare rimedi e azioni correttive e destinare le risorse adeguate e appropriate alla natura e alla gravità di ogni	non-conformità	nei confronti della politica aziendale e dei requisiti della presente norma .
							ITWAC	Uno scrittore , colpevole di	non-conformità	ai parametri del pensiero dominante , non può che subire la gogna dell esclusione .
							ITWAC	( inclusa questa clausola ) ; partecipare alle attività di monitoraggio aziendale , come richiesto ; rimediare subitaneamente a ogni	non-conformità	identificata rispetto ai requisiti della presente norma ; informare subitaneamente e prontamente l azienda di qualsiasi rilevante relazione economica con
							ITWAC	A me pare che il risultato che stiamo ottenenedo è davvero molto buono e le	non-conformità	molto limitate ( vi reinvito a dare un occhiata a http://www.etz.it/tutti.php ) ( e in conseguenza , Ville , a
							ITWAC	complessa che si svolge in modo trasversale su tutti i processi e ha l obiettivo di prevenire l insorgere di	non-conformità	e / o di contribuire alla realizzazione dell attività in vista degli obiettivi che devono essere raggiunti .
							ITWAC	II ) Contro la dichiarazione di	non-conformità	dell offerta della ricorrente ABB DAIMLER , che vengono segnatamente ricondotti a : II .
							ITWAC	Difetto Ogni dato di	non-conformità	di un determinato elemento ( prodotto-servizio ) rispetto alle caratteristiche richieste .
							ITWAC	è stata condotta in modo particolare , ma non esclusivo , sul mercato italiano : un analoga tendenza verso la	non-conformità	è stata rilevata in campagne apparse su periodici inglesi , francesi ed olandesi ( del resto sappiamo bene quanto siano
							ITWAC	Definizione di azione correttiva : azione intrapresa per prevenire il ripetersi di una	non-conformità	.
							ITWAC	DIFETTO Ogni dato di	non-conformità	di un determinato elemento ( prodotto-servizio ) rispetto alle caratteristiche richieste .
							ITWAC	e preventive L organizzazione deve stabilire e mantenere attive procedure per definire responsabilità e autorità per trattare ed analizzare le	non-conformità	per decidere le azioni per attenuare qualsiasi eventuale impatto causato , per iniziare e per completare le azioni correttive e
							ITWAC	e di azioni correttive ( basata sul monitoraggio delle performance , sull analisi degli infortuni , degli incidenti , delle	non-conformità	e delle azioni correttive da porre in essere , l analisi dei records e in ultimo la predisposizione di audit
							ITWAC	Esiste sempre una qualche forma di resistenza o di	non-conformità	.
							ITWAC	Spring , 1999 Christine E. King , Lo Stato Nazista e le nuove religioni : cinque studi di casi di	non-conformità	, Studi nella Religione e Società , Volume quarto , Stampa Edwin Meller , New York e Toronto Hans Hesse
							ITWAC	Ogni azione correttiva o preventiva intrapresa per eliminare le cause di	non-conformità	, reali o potenziali , deve essere adeguata all importanza dei problemi e commisurata all impatto ambientale fronteggiato .
							ITWAC	La	non-conformità	di Stati terzi con le misure relative al controllo e alla riduzione della produzione e del consumo ha per conseguenza
							ITWAC	Se , invece , il problema si presenta solo quando il processo di erogazione è ormai concluso , la	non-conformità	diventa un esito negativo ( per esempio quando il livello di reazione dei partecipanti a fine servizio è inferiore ai
							ITWAC	sono ripartite tra diversi organi : il Coordinatore del DU monitora l organizzazione complessiva delle strutture del DU , le	non-conformità	, l effettiva applicazione del Sistema Qualità e delle delibere del Consiglio dei Corsi di Studio , la Commissione Didattica
							ITWAC	BSI ha anche tributato a COLT uno speciale riconoscimento per aver conseguito tale certificazione con una	non-conformità	agli standard fissati pari a zero .
							WIKICONLL	In Europa e nei paesi membri del PIC/S , le responsabilità personali e legali per	non-conformità	con le autorizzazioni commerciali e con le NBF sono conferite alla PQ che rischia multe e pene detentive per la
							WIKICONLL	ciò non implica accettazione del diverso : la società antica ha anzi un vero orrore per le novità e la	non-conformità	; implica però che la diversità motivata dall appartenenza razziale appare ai nostri avi meno importante di altre diversità ,

51	0	0	non-conoscenza	stato	x
							ITWAC	mente che non sa niente di niente del mondo in cui vive e non riesce a tollerare uno stato di	non-conoscenza	 ( L Esperienza del NON - SE - Bernadette Roberts - Ubaldini )  Se sono il vuoto e
							ITWAC	La tua	non-conoscenza	( VEDI , NON T INSULTO ...
							ITWAC	 Anche nell Islam c è oggi una profonda	non-conoscenza	della cultura occidentale , che viene presentata nei suoi aspetti di grande opulenza , di violenza e di arroganza ;
							ITWAC	volte dell antisemitismo e spesso putroppo della pura ignoranza ( non intesa come insulto ma come normale e non legittima	non-conoscenza	) che ripete a macchinetta slogan sentiti da altri senza aver mai letto le risoluzioni dell ONU di cui si
							ITWAC	In genere queste compagnie si approfittano della	non-conoscenza	di noi clienti , e quando sentono parlare di avvocato raddrizzano subito le orecchie .
							ITWAC	considerare mobilitazioni di questo genere come iniziative promosse da agitatori di folla e professionisti della disinformazione , che speculano sulla	non-conoscenza	delle cose da parte della gente .
							ITWAC	Ma le nostre nozioni di ansia e di disperazione sono solo giochetti con cui ci difendiamo paragonati al carico della	non-conoscenza	, contro cui non ci sono difese possibili ; né , quanto a questo , c è più nulla o
							ITWAC	Governo deve creare sinergie per aumentare la cooperazione e per evitare che vi siano incomprensioni e che la barriera della	non-conoscenza	impedisca ciò .
							ITWAC	13 Si veda , ad esempio , La nube della	non-conoscenza	, opera spirituale di un anonimo scrittore inglese dei sec. XIV .
							ITWAC	Anni prima mi ero imbattuta , leggendo , in un brano a proposito di uno stato di	non-conoscenza	che l autore definiva più o meno  una totale dissociazione psicologica priva di compensazioni  .
							ITWAC	Dionigi tratteggia questo approccio attraverso la figura di Mosè , che  penetra nella caligine segreta della	non-conoscenza	[ ...
							ITWAC	Sia nella prima che nella seconda ipotesi l eventuale tua	non-conoscenza	di tali fatti mi lascia alquanto perplesso e stupefatto .
							ITWAC	Per quanto riguarda le minacce globali prevale la	non-conoscenza	, forse il non-poter-conoscere ; peggio ancora : il non-sapere privo di consapevolezza .
							ITWAC	devo rifarmi del tempo perso ( nell oblio della	non-conoscenza	dei Thievery !!!
							ITWAC	L ignoto autore di La nube della	non-conoscenza	chiama la contemplazione  essere uno  con il Signore , Conosco il Signore , sono unito a lui ,
							ITWAC	Nell antico e fertile terreno della	non-conoscenza	affonda oggi le radici il nuovo antisemitismo , quello mascherato da anti-sionismo  in difesa del popolo palestinese spodestato dall
							ITWAC	La	non-conoscenza	.
							ITWAC	In questo contesto per  Ignoranza  si intende la	non-conoscenza	della realtà ultima dei fenomeni , i quali sono fondamentalmente vuoti ( o privi ) di esistenza intrinseca ed autonoma
							ITWAC	staminali del cordone ombelicale ; - la scarsa diffusione di donazioni di cordone ombelicale dovuta , in primis , alla	non-conoscenza	dei vantaggi delle cellule staminali ivi contenute , e , per chi ne e a conoscenza , alla scarsa percettibilita
							ITWAC	la spinta fondamentale del mio lavoro è quella di congiungere la conoscenza orientale del corpo e della mente con la	non-conoscenza	occidentale .
							ITWAC	Questo avviene solo perché l avidya (	non-conoscenza	della propria essenziale natura ) ci nasconde il fatto fondamentale , che dal campo di tensione che procede dal Principio
							ITWAC	I pregiudizi derivano dalla	non-conoscenza	e dai secoli .
							ITWAC	fame di	non-conoscenza	di sé ?
							WIKICONLL	Il  “ raggio di luce spirituale ”  che può a volte attraversare la nube della	non-conoscenza	raggiungendo l anima , è stato da alcuni interpretato come un evento molto vicino al  “ satori ”

5	0	0	non-contraddittorietà	-
							ITWAC	Steiner , quindi , la compossibilità è un requisito logico di qualsiasi insieme di diritti , in quanto requisito di	non-contraddittorietà	.
							ITWAC	Questa	non-contraddittorietà	rappresenta una caratteristica importante della logica giuridica ( con le sue categorie di  permesso  ,  divieto
							ITWAC	una ricerca razionale compatibile con la fede o aperta alla fede nel senso , che solo è corretto , della	non-contraddittorietà	rispetto alla fede .
							ITWAC	- Non incide poi sulla completezza del quesito - e quindi sull esigenza della sua	non-contraddittorietà	rispetto all intento referendario - ma solo sull estensione della sua portata abrogatrice , rimessa evidentemente alla discrezionalità dei proponenti
							ITWAC	del nostro conoscere - afferma - e si concretizza in criteri del vero , fra cui la coerenza e la	non-contraddittorietà	.
							ITWAC	Gödel ( 1906 - 9178 ) che con due celeberrimi teoremi ( 1931 ) rese vana la ricerca di una	non-contraddittorietà	dell edificio matematico .
							ITWAC	sua	non-contraddittorietà	Se non si può capire il Mistero trinitario , se ne può e se ne deve intendere anzitutto la non-contraddittorietà
							ITWAC	non-contraddittorietà Se non si può capire il Mistero trinitario , se ne può e se ne deve intendere anzitutto la	non-contraddittorietà	, la non-ripugnanza alle leggi della ragione , se si tiene presente la parola Infinito e la parola Mistero .
							ITWAC	Questa incompletezza dimostrata da Godel colpiva alla radice soprattutto il tentativo compiuto dal formalismo hilbertiano di provare la	non-contraddittorietà	dell aritmetica .
							ITWAC	METAMATEMATICA La teoria che ha come proprio oggetto la matematica , della quale cerca di mostrare , soprattutto , la	non-contraddittorietà	.
							ITWAC	dotati di una vera e propria coerenza intrinseca ; la loro possibilità , tuttavia , non è data semplicemente dalla	non-contraddittorietà	, ma dal fatto di avere in proprio , un essere specifico e semplice , costitutivo dell essenza intima delle
							ITWAC	( 1 ) questioni di completezza di sistemi formali della matematica ; ( 2 ) questioni relative alle dimostrazioni di	non-contraddittorietà	per tali sistemi .
							ITWAC	, ma solo garantire che essi possiedano i requisiti che da questo nuovo punto di vista sono fondamentali : la	non-contraddittorietà	, l indipendenza e la completezza .
							ITWAC	Un sistema di questo tipo si dice sistema formale e deve possedere una serie di requisiti generali : coerenza o	non-contraddittorietà	: un sistema formale non può produrre assieme una proposizione P e la sua contraddizione non-P ; completezza sintattica :
							ITWAC	In questa rappresentazione la	non-contraddittorietà	richiede all albero di non esibire insieme i rami speculari di un bivio logico , il nodo e l antinodo
							WIKICONLL	Stupiva i contemporanei un ragionamento che scaturiva dalla radicale contrapposizione essere/non-essere e da un immediata conseguenza del principio di	non-contraddittorietà	dell essere e del pensiero , teorizzato in seguito da Aristotele come evidenza prima e indimostrabile alla ragione senza la
							WIKICONLL	Fino ad allora le prove di	non-contraddittorietà	erano sempre state prove di coerenza relativa , cioè avevano semplicemente ridotto la coerenza di un certo sistema di assiomi
							WIKICONLL	Basterà , dunque , dimostrare la 	non-contraddittorietà	 logica , per dimostrare l esistenza di quell Essere la cui esistenza è inclusa nella sua essenza .

110	7	37	non-contraddizione	-
							ITWAC	nella lettera a Mesland del 2 maggio 1644 , in risposta alla sua obiezione , nata attorno al principio di	non-contraddizione	.
							ITWAC	al dover-essere ( Socrate ) , del primato etereo dell idea ( Platone ) , della sussunzione al principio di	non-contraddizione	( Aristotele ) , della macchinalità calcolistica e calcolante ( Cartesio e le scienze moderne ) , della tristezza (
							ITWAC	contemporaneo è ormai ben lontano dal classicismo newtoniano ancorato alla causalità e al principio di contraddizione [ probabilmente  di	non-contraddizione	 , ndr ] : ha scoperto invece la casualità , il relativismo , il principio di indeterminazione , la
							ITWAC	A regolare il linguaggio è il principio di	non-contraddizione	, per cui una cosa è sé stessa e non altro .
							ITWAC	Il principio di identità	non-contraddizione	e il primo principio dell  essere in quanto essere  , così come teorizzato da Aristotele , principio che
							ITWAC	Abbiamo accennato al principio di	non-contraddizione	come operazione fondamentale del potere nella determinazione della realtà : l interpretazione della morte come antitesi della vita è l
							ITWAC	sì che passato e presente , vicino e lontano sussistano in un mondo indistinto dove non vige il principio di	non-contraddizione	.
							ITWAC	questo , appare , più dell altro , seducente ai nostri teorici del diritto , legati al principio logico della	non-contraddizione	; un principio che , nella concezione più meccanica e acritica , porta al diritto monodimensionale , il diritto delle
							ITWAC	esistono più  terze persone  da assoggettare : il  terzo assente  non è escluso dal principio di	non-contraddizione	aristotelico ; bensì dall occupazione capillare del pianeta da parte delle logiche e degli agenti dell ordine imperiale mondiale .
							ITWAC	l esistenza del molteplice , ma lo riconosce e lo mostra come conoscibile perchè distinguibile sulla base del principio di	non-contraddizione	e di un principio di identità peraltro non formulato esplicitamente .
							ITWAC	Si tratta di una proposizione che noi ricaviamo sostanzialmente basandoci sul principio di	non-contraddizione	.
							ITWAC	La teoria della conoscenza che sottintendono è basata sul principio d identità e	non-contraddizione	, ovvero sull articolazione del sapere attraverso il succedersi di opposizioni disgiuntive : coppie di segni contrapposti fra loro ,
							ITWAC	L essenza è dunque una res , la cui entità è quella della	non-contraddizione	e dell aptitudo all essere ( possibilità di essere ) .
							ITWAC	dell « autorità » ( Scriptura per Scripturam ) , l esegesi spinoziana procede sulla base delle istanze razionalistiche della	non-contraddizione	, della coerenza , della costanza , della semplicità : è la ratio che rischiara le oscurità del testo sacro
							REPUBBLICA	per due volte ( prima a velocità normale , poi al rallentatore ) certi pensieri di San Gregorio Magno sulla	non-contraddizione	fra Bene e Male , perché uno c è e l altro no .
							WIKICONLL	Costoro si appellarono in proposito alla logica formale di	non-contraddizione	, secondo cui l essere e il pensare necessariamente coincidono .
							WIKICONLL	cui l unione di un insieme con il suo complementare ha somma pari a 1 ) e il principio di	non-contraddizione	( l intersezione di un insieme con il suo complementare è un insieme vuoto ) .
							WIKICONLL	Essi si erano appellati in proposito alla logica formale di	non-contraddizione	, secondo cui l essere e il pensare necessariamente coincidono .
							WIKICONLL	Sovvertita in tal modo la logica di	non-contraddizione	, il pensiero secondo Hegel si porrebbe in autonomia rispetto all essere .
							WIKICONLL	in particolare , nel sottoinsieme individuato dall intervallo chiuso [ 0,1 ] ) e ciò segue precisamente dal principio di	non-contraddizione	.
							WIKICONLL	e quindi in tali logiche polivalenti è  addirittura valida la forma standard del principio di	non-contraddizione	 .

0	4	0	non-controllo	-	x
							ITWAC	Tutto ciò , ovviamente , reso possibile da quella sorta di complicità legata al	non-controllo	che spesso contraddistingue i rapporti fra cittadino e soggetto erogatore dei servizi .
							ITWAC	In questo precario equilibrio tra controllo e	non-controllo	si svolge la poesia di Magrelli .
							ITWAC	perche il so necessita di controllare continuamente se c e un disco dentro morphius : abbiamo aggiunto un opzione di	non-controllo	al SO nel 2.1 o giu di li per i nuovi lettori floppy .
							ITWAC	, Zain , col suo atteggiamento marziale disse :  Per me l impedimento è la mollezza che genera il	non-controllo	; il superamento è  mano di ferro in guanto di velluto  .
							REPUBBLICA	 Il	non-controllo	produce non-carriera !
							REPUBBLICA	 Non l uso , e nemmeno l abuso , ma il	non-controllo	.
							REPUBBLICA	Non-controllo del peso , non-controllo delle nascite ,	non-controllo	del proprio destino : non è tutto legato ?
							REPUBBLICA	Non-controllo del peso ,	non-controllo	delle nascite , non-controllo del proprio destino : non è tutto legato ?
							WIKICONLL	I suoi momenti di	non-controllo	non trovano spiegazione altra .

118	0	5	non-cooperazione	-	x
							ITWAC	Se la	non-cooperazione	non coinvolgesse tutti completamente , la macchina amministrativa dovrebbe cessare di funzionare ed i rappresentanti della gente potrebbero fare il
							ITWAC	I metodi non-violenti , la	non-cooperazione	in particolare , hanno raramente un effetto rapido sugli avversari e molti di essi sono appena percepiti dai Satyagrahi .
							ITWAC	pesa sulle sue spalle e a diventare padrone dei proprio destino , e l esemplificazione piu perfetta del principio di	non-cooperazione	.
							ITWAC	L uno , con la	non-cooperazione	non-violenta , è incitato a vedere l errore , l altro si troverà completamente isolato .
							ITWAC	cedere , sara dunque necessario che siano organizzate altre manifestazioni nonviolente : non soltanto manifestazioni pubbliche ma pure azioni di	non-cooperazione	, magari di disobbedienza civile .
							ITWAC	L Indian National Congress doveva essere riformato se doveva sostenere uno strumento efficiente come la non-violenza	non-cooperazione	.
							ITWAC	Se la	non-cooperazione	non-violenta della gente è così totale che l amministrazione cessa di funzionare o se l amministrazione si sbriciola sotto l
							ITWAC	Un dovere La	non-cooperazione	diventa occasionalmente tanto più un dovere che la cooperazione .
							ITWAC	provvisorio , mentre la malvagità è permanente ; il bene portato con la forza distrugge l individualità , mentre la	non-cooperazione	non-violenta conserva l individualità .
							ITWAC	Quando si organizzano queste azioni di	non-cooperazione	, bisogna mirare ad esaurire le sorgenti del potere dell avversario .
							ITWAC	La sua strategia della	non-cooperazione	, la sua asserzione secondo cui possiamo essere dominati soltanto se cooperiamo con i nostri dominatori e la sua resistenza
							ITWAC	La mia	non-cooperazione	è verso i metodi ed i sistemi , mai contro gli uomini .
							ITWAC	Effettivamente , la maggior parte delle scritture del mondo sembrano andare anche oltre la	non-cooperazione	e preferire la violenza per ottenere sottomissione a torto .
							ITWAC	L unità tra Indù e Mussulmani dei bei giorni del movimento della	non-cooperazione	era ora solo mera memoria .
							ITWAC	La	non-cooperazione	con la malvagità è tanto più un dovere quanto la cooperazione con la bontà .
							ITWAC	i politici Indiani cominciarono a riprendersi dal malessere che li aveva colpiti dopo il collasso subito dal movimento per la	non-cooperazione	di sette anni prima .
							ITWAC	Governo , il Congresso avrebbe lottato per la completa indipendenza , se necessario , facendo risorgere la non-violenza e la	non-cooperazione	.
							ITWAC	uomo e uomo , la forza non è riuscita a risolvere i problemi , ma che la sanzione economica della	non-cooperazione	è molto più potente e conclusiva degli eserciti e delle flotte .
							ITWAC	Furono arrestati circa trenta mila sostenitori del movimento della	non-cooperazione	.
							ITWAC	L altra faccia della	non-cooperazione	7 .
							ITWAC	Nel provare a scoprire la soluzione di questo indovinello , sono stato illuminato dalla	non-cooperazione	non-violenta e dalla disobbedienza civile quali mezzi giusti ed infallibili .
							ITWAC	Ciò è essenza ; è il principio della	non-cooperazione	e della non-violenza .
							WIKICONLL	Nonostante il vantaggio della	non-cooperazione	del bersaglio , che deve essere solo nel raggio di portata e in linea di vista , il radar primario

10	0	0	non-credente	condizione
							ITWAC	« La differenza fondamentale tra un credente e un	non-credente	, un laico diciamo , perché l espressione non-credente forse è sbagliata , dal momento che un non-credente crede anche
							ITWAC	Qual è , allora , professore , la differenza tra un credente e un cosiddetto	non-credente	?
							ITWAC	aveva in mente , nel momento in cui ognuno di noi è stato pensato ; e per chi si professa	non-credente	, l incarnazione di un ideale di umanità ammirevole e vissuto in totale pienezza : Tolkien ha una portata universalissima
							ITWAC	e un non-credente , un laico diciamo , perché l espressione non-credente forse è sbagliata , dal momento che un	non-credente	crede anche lui in qualche cosa , naturalmente in cose diverse da quelle in cui crede un credente , consiste
							ITWAC	persona , sono nato con un cervello pronto a ricevere informazioni di qualsiasi tipo e che se oggi sono un	non-credente	è perchè ho accettato quel credo piuttosto che un altro .
							ITWAC	E ciò sia al credente che al	non-credente	.
							ITWAC	] Questa è dunque la vera domanda : se un laico o	non-credente	, cioè , possa parlare della Madonna nei termini , con il trasporto e con la commozione con cui ne
							ITWAC	E sempre e soltanto un	non-credente	, un uomo irreligioso , senza Dio e senza religione alcuna ?
							ITWAC	Pensieri d un  laico  : vale a dire , fuor di politically correct , di un	non-credente	, tuttavia rispettoso della fede e che si sforza di comprendere chi ce l ha .
							ITWAC	ricerca di verità , alla ricerca di felicità : per noi credenti questa tensione che ci è riconosciuta anche dal	non-credente	, per noi non è altro che il  premere  di Dio nella coscienza dell individuo ; è la
							ITWAC	anche notato che se un coniuge crede in Baba e l altro no , i leaders tentano di sminuire il	non-credente	( il che porta alla rottura di molti matrimoni ) , che c era molta competizione in atto (
							ITWAC	Come il padre , si dichiara	non-credente	,  ma culturalmente musulmano  , ci tiene a spcificare .
							ITWAC	Un	non-credente	può liquidare così tutta la storia .
							ITWAC	Dalai Lama : Credo che sia molto utile o importante accostarsi a un	non-credente	in modo non-religioso , per dargli la pace della mente .
							ITWAC	Lo può fare un	non-credente	, ma un credente no .
							ITWAC	domini , nel primo caso , nasce da un forte sospetto di incompatibilità piuttosto che di complementarità ; e il	non-credente	propende per una soluzione in cui si riconosca che il dominio della fede è , in realtà , vuoto ,
							ITWAC	Oggetto : religione Inviato : 10 Lug 2004 - 10:57 Gold-Members Registrato : 15 Lug 2003 Messaggi : 3795 Da	non-credente	posso dire che la figura del prete proprio non la capisco ...
							ITWAC	nessuna , se non quella di renderla semplicemente sopportabile o di evadere , dice il	non-credente	; la gioia di realizzarla nella pienezza dell amore , dice il credente .
							ITWAC	Il	non-credente	dice : tutto questo non è vero e quindi la mia è una libertà chiusa dentro la prigione delle pure
							ITWAC	La scuola non può non essere laica , perché laico non significa , come tanti ignoranti continuano a ripetere ,	non-credente	o non-praticante , bensì indica colui che , credente o ateo , sa distinguere ciò che compete alla fede e
							REPUBBLICA	chi non ha la Grazia -- si interroga -- chi non l ha trovata o meritata , chi è un	non-credente	come può praticare il Potere senza diventare schiavo del suo elemnto diabolico ?
							REPUBBLICA	insistere anche nella Democrazia in America ; e il discorso è tanto più significativo in quanto viene fatto da un	non-credente	.
							WIKICONLL	Quando una persona non aderisce ad alcuna religione è più frequente l espressione di 	non-credente	 , poiché la  noncredenza  è la categoria filosofica di riferimento per chi non ha alcuna fede religiosa
							WIKICONLL	L 8.3% del paese si è dichiarato	non-credente	o agnostico , mentre 4.39% hanno indicato altre religioni .

8	10	4	non-credenti	condizione
							ITWAC	questi problemi sono , almeno a prima vista , diversi ; ma la distinzione non sembra passare tra credenti e	non-credenti	, Per esempio , il biologo François Jacob ha scritto ( 1 ) :  Quel che ha reso possibile
							ITWAC	Resta solo da augurarsi che gli autori di una simile operazione siano degli assoluti	non-credenti	: se non altro perché alla pretesa di clonare il proprio Dio , l uomo , neanche nei suoi più
							ITWAC	un clima di tolleranza e di rispetto reciproco tra i credenti di differenti comunità , così come tra credenti e	non-credenti	; [ ...
							ITWAC	Non c è proprio niente che abbia a che vedere con una battaglia di	non-credenti	contro credenti in questa faccenda .
							ITWAC	Poiché la vita dello spirito è inseparabile dalle relazioni sociali , egli chiama i credenti di ogni fede e i	non-credenti	a rendersi conto dell  urgente necessità di un cambiamento degli atteggiamenti spirituali che definiscono i rapporti di ogni uomo
							ITWAC	E non basta nemmeno diventare razionalmente atei o	non-credenti	.
							ITWAC	A nostro avviso ne va della liberta di tutti , credenti cattolici romani o meno o	non-credenti	.
							ITWAC	è : come si può  fare movimento  ( azione politica o come la vuoi chiamare ) con i	non-credenti	?
							ITWAC	neri , buoni e cattivi , sinceri e bugiardi , maschi e femmine , comunisti e non-comunisti , credenti e	non-credenti	, grandi e piccoli , stupidi e intelligenti , ladri e poliziotti , Pop e Jazz ...
							ITWAC	il fatto dell obbligo di questo versamento , su cui lo Stato , per non dover esplicitamente ammettere che i	non-credenti	in quelle specifiche confessioni religiose o gli atei o gli agnostici sono cittadini di serie B , si e inventato
							ITWAC	La risposta cristiana adeguata al problema del rapporto con i	non-credenti	si chiama invece  missione  :  la missione , infatti , rinnova la chiesa , rinvigorisce la fede
							ITWAC	modo che al pubblico appaia uno studio totalmente obiettivo ma alla comunità scientifica presenti l immagine di un gruppo di	non-credenti	che fanno del loro meglio per essere obiettivi pur avendo un aspettativa quasi nulla di trovare un disco volante
							ITWAC	anglicanesimo , e continua :  È questa divina presenza che ha generato quella straordinaria diversità ( riconosciuta anche da	non-credenti	) di atmosfera tra la chiesa cattolica e tutte le altre chiese : si tratta di una diversità di atmosfera
							ITWAC	Per questo si deve superare le vecchie fronte fra credenti e	non-credenti	, cristiani e non-cristiani , laici-non-laici ecc.ecc. Alcuni fedeli di Don Camillo e di Peppone non hanno registrato che questo
							ITWAC	, della separazione tra potere civile e potere religioso per il bene di tutti , credenti di ogni confessione e	non-credenti	.
							ITWAC	In considerazione della grande massa di	non-credenti	e di agnostici presenti nelle ns .
							ITWAC	Paolo De Benedetti , nel suo Intervento alla Cattedra dei	non-credenti	, così come nel suo testo Ciò che tarda avverrà , ha richiamato l attenzione , a partire dal testo
							ITWAC	Sono una proposta di riflessione aperta a tutti : ai credenti , ma anche ai	non-credenti	, che stanno sulla soglia o ai margini della comunità ecclesiale e desiderano fare un passo avanti verso la fede
							ITWAC	un centinaio di autori di dieci diverse nazionalità , che tende ad approfondire , ad uso dei credenti e dei	non-credenti	, i nodi del dialogo tra teologia , filosofia e pensiero scientifico .
							ITWAC	alla vita religiosa sono numerose , la partecipazione dei laici è entusiasta ed è forte la spinta al coinvolgimento dei	non-credenti	.
							REPUBBLICA	Anzi , aggiunge ,  io per me sono convinto che non esistono nemmeno i	non-credenti	 .
							REPUBBLICA	considerazioni : il richiamo al confronto , alle  esigenze del dialogo e della collaborazione con i non-cattolici e i	non-credenti	, particolarmente nelle società pluralistiche  ( P. 74 ) .
							REPUBBLICA	altre confessioni religiose e non rifiuta , e con lui eminenti prelati come il Cardinale Martini , il colloquio coi	non-credenti	.
							REPUBBLICA	In ultima analisi il Papa propone l alleanza fra gli uomini di fede e i	non-credenti	, che si impegnano per il  rinnovamento dell umanità  .
							REPUBBLICA	su noi stessi , la 33 Congregazione generale invia di nuovo la Compagnia in missione per annunciare il Vangelo ai	non-credenti	e a coloro la cui fede è diversa dalla nostra , piuttosto che ai fedeli della Chiesa del Signore
							WIKICONLL	Anche senza religione , anche come	non-credenti	, noi abbiamo la capacità di promuovere queste cose .

0	5	0	non-credenza	-
							ITWAC	realizza mediante il « primo annuncio » , diretto ai non credenti : quelli che hanno fatto un opzione di	non-credenza	, i battezzati che vivono al margine della vita cristiana , gli appartenenti ad altre religioni ...
							ITWAC	di Luglio , in cui riviveva lo spirito borghese volteriano , con il suo egoismo di classe e la sua	non-credenza	, apparentemente scientifica .
							ITWAC	La 	non-credenza	 e cosa diversa dall ateismo ( professato da Cozzo ) ; la  non credenza  non costituisce infatti
							ITWAC	Ma questi grandi pensatori sociali , pur partendo da una posizione di	non-credenza	, nel loro sforzo creativo di decifrare lo statuto simbolico profondo sotteso all esperienza religiosa non fecero altro che riscoprire
							ITWAC	democrazia laica , nella quale tutti i cittadini sarebbero eguali davanti alla legge , indipendentemente dalla loro credenza ( o	non-credenza	) religiosa .
							ITWAC	cardinale Paul Poupard hanno affrontato il tema « La fede cristiana all alba del nuovo millennio e la sfida della	non-credenza	e dell indifferenza religiosa » .
